comb_idx,OBSID,NCTETID,text,student_reasoning,annotator_comment
4348_129,4348,14003,"Ms. A, do we need to cut these with scissors?",0.0,
4479_442,4479,13097,"Because it’s half, [inaudible].  One, two, three, four, five, six, seven.  So what I have to do is one, two – nine, and then see if the other one matches.",1.0,
990_81,990,14043,I think I’ll be ready for it.,0.0,
4666_646,4666,13097,"Because it says, “On which point is [inaudible] -",1.0,
2658_176,2658,13102,"If you look at that in the [inaudible], if you look at it, it will turn rainbow.",0.0,
1036_375,1036,13027,I've got to glue this like this.,0.0,
2658_24,2658,13102,I can’t my mistake on the shortcut method.,0.0,
4271_134,4271,14060,She multiplied one … one-half [inaudible] one-third.,0.0,
2006_13,2006,14048,"I have 1, 0, 0, and 2, twenty-three hundredths.",0.0,
1055_15,1055,13062,Geography is the study of a person’s life?,0.0,
1152_5,1152,13015,You have to pay attention to the addition sign?,0.0,
2628_418,2628,13071,I’m and I’m [inaudible] in South Carolina.,0.0,
2639_202,2639,14025,Wait.  It can’t be too big and it can’t be too small.,0.0,
4086_196,4086,14110,"Because they’re the same shape, and [inaudible].",1.0,
533_121,533,11010,I thought that they were the same because the 22 and the 4 - I didn’t know there was a zero on the 4.,1.0,
2277_168,2277,14022,"Oh, I see what happened.  I forgot to add this one up here so I’m one dollar off.",1.0,
4415_77,4415,13098,It’s got the 2 and 3 circled.,0.0,
2529_69,2529,14008,"The weather man always looks to the right, so when you see that you're always looking to the right.",0.0,
904_123,904,13020,A two dimensional figure has only one cubic inch –,0.0,
198_86,198,14033,"Um, I divided it different but I got the same answer.",0.0,
2296_277,2296,11076,"I know another way how to get to 196.  So, if you look at the 98.",0.0,
209_53,209,14086,"Fifty.  That’s right.  And then you’re going to divide it.  One- half divided by 50.  You’re going to put 2 into 50.  Goes 25.  So, then your area of the triangle is 25 centi - read it as in centimeters.  Okay, centimeters.  And we still square it.  Okay.",0.0,All except one word is teacherv talk.
2124_55,2124,12007,"Since this is in the tens place, [inaudible].",0.0,
2739_395,2739,14124,"Don’t [inaudible] make liters in soda bottles, and all that?",0.0,
536_334,536,11023,"So that’s why he said, “Find out by yourself.”",0.0,
2376_190,2376,11005,Four eighty divided eight and it's like the opposite of Nora.,1.0,
4360_168,4360,12002,You look at the ones place of the bottom number.,0.0,
2627_354,2627,14055,The thing that I’m having trouble with is the circle of the area.,0.0,
4083_23,4083,11003,They each – all three have at least one pair of straight sides.,0.0,
914_280,914,14096,"Teacher, what does this mean when they’re perpendicular because it has like a – um – [Inaudible].  Because I thought it was like two –",0.0,
4078_248,4078,13030,I’m trying to tell him he got it wrong.,0.0,
4354_253,4354,12032,It takes 1 hour and 40 minutes to [inaudible].,0.0,
4415_9,4415,13098,"Why it’s important to learn how to multiply fractions is because when like, when – I forgot what I was supposed to say.",0.0,
27_96,27,11032,"These are two-thirds [inaudible].  I’m measuring [inaudible] right there, so I [inaudible] and got this one and then [inaudible].",1.0,
4249_221,4249,11040,I – because I already know that if you took away 25 –,1.0,
642_63,642,14061,"There are special types of quadrilaterals; parallelograms, square, rectangle, rhombus and trapezoid.  Each has different features and some can be classified in more than one way.  Use the diagram to help you identify each type of quadrilaterals.  The diagram shows that all rectangles are parallelograms and quadrilaterals.",0.0,
908_162,908,14089,"Do you have to do the multiplication [inaudible].  So if we had the remainder and if there was as remainder and we got it wrong, we wouldn’t have to –",0.0,
2231_25,2231,14123,"Trail [Inaudible] for 2,174 miles across the bridges and valleys of the Appalachian Mountains.  Madison and her family hiked two and three eighths miles on the trail before lunch and one and one fourth miles after lunch.  How many miles did they hike in all?",0.0,
2136_205,2136,14080,So what’s supposed to go down here?,0.0,
173_176,173,13002,Radius is a line that starts from the center point of the circle and ends at the edge of the circle.,0.0,
1063_193,1063,11007,I learned different strategies of solving a problem.,0.0,
514_449,514,14028,"I put my six, seven and eight on one page.",0.0,
2801_485,2801,11060,[Inaudible].  It equals zero right?  [Inaudible].  Then you get two there.  And four times four.  What is four times four? Four times one.,0.0,
195_372,195,14035,The perimeter's the outside and the area's in the inside.,0.0,
33_120,33,11001,Then we did it again three more times.,0.0,
4153_373,4153,14008,It’s zero.  He got – he tricked it.,0.0,
4413_115,4413,14093,"Well, yes, but it won’t do any good.",0.0,
249_115,249,14048,I think probably all the odd numbers are gonna be squares and all the even numbers –,1.0,
569_5,569,11058,I will write down fractions that are equal.,0.0,
855_30,855,14067,Because you [can’t put 35 into] 4?,1.0,
2203_406,2203,11011,But I got to this.  I got this.,0.0,
4413_208,4413,14093,"Before they watch the movie, they need to buy some treats.  Now I need to say what they buy.",0.0,
361_371,361,14098,"[Inaudible] the first one, but it was in the fourth one.",0.0,
4732_44,4732,12030,"Yes. top of each other.  So how many lines of symmetry will this add to the hexagon?  There are three more lines of symmetry and a total of six lines of symmetry, so a figure can have many lines of symmetry.  Is there a line of symmetry for this figure?",0.0,Not sure if this is all teacher talk.
238_354,238,12004,"And then I did Charlie, he ate two wholes and three – three- fourths.",0.0,
4487_147,4487,14105,"[Inaudible] examples is like, is it true that what you learn in school you’re going to be like, be needing through your whole life?",0.0,
2463_445,2463,14122,You said you were going to [inaudible] before math.,0.0,
2629_388,2629,13022,I’m adding because I added the two numbers that I got when my answer was 4 times 10 and 10 times 18.,0.0,
2642_78,2642,11057,"Turn the denominator into like ten, or a hundred, or like a thousand.",0.0,
4536_21,4536,14029,"And two times three equals six, and that equals one [inaudible].",0.0,
2220_19,2220,14009,We will see what can go into 16.,0.0,
75_159,75,11017,[Inaudible].  I think it's 10 and one half.,0.0,
450_181,450,11020,The denominator number is how many times you have to fit that number.,0.0,
930_300,930,13081,Something that is the total of everything together?,0.0,
305_153,305,14061,"Because she looked at the 17 hundredths and it was like 2 digits, so [inaudible].",1.0,
4753_94,4753,14119,"10 and nine twelfths, so I simplified, so it’s 10 and three fourths.",0.0,
1061_387,1061,11053,Because this is the fast one and [Inaudible].,1.0,
2960_361,2960,13018,There wouldn’t be enough people for each.,0.0,
2787_7,2787,11055,We had a certain number that we needed to do.,0.0,
155_561,155,13043,Can you turn on the air-conditioner?  It’s hot.,0.0,
452_221,452,11024,"If you're talking about groups or another fraction, how many is, like, one-fourth?",0.0,
4107_223,4107,11058,All I did is I did this one and I said you have to add another 40 – 48 because 48 plus 48 plus –,1.0,
136_113,136,11034,I put the cubes on top of each—,0.0,
2850_472,2850,11033,"It’s a whole, so I’ll put it over here.",0.0,
496_254,496,14081,I want to stay here the whole time.,0.0,
2105_106,2105,12026,Change the nine in the tens to a seven.,0.0,
2985_25,2985,12053,I don’t know.  That’s what I’m asking you.  I don’t know.,0.0,
8_152,8,11022,"So, where do you write the [inaudible] that you’re fitting in is –",0.0,
556_224,556,14006,One times eight is eight and then two.  [Inaudible],0.0,
2598_98,2598,14016,"When you labeled it and you already had the little – if you took out the decimals, [inaudible]?",0.0,
920_100,920,14062,Do I have to write the answer or just—,0.0,
1054_268,1054,13012,"No, so there could be a short cut – so you could find a new [inaudible] with multiplication so [inaudible comment].",0.0,
4262_102,4262,14114,But there’s only three shaded in all.,0.0,
2687_380,2687,11069,"And when you divide it into four pieces, the pieces are bigger. So one [inaudible] is really smaller, like the least, then the other denominator.  That means that that pizza slice is going to be huge.",1.0,
4200_21,4200,14016,I know that you – I know that [inaudible comment].,0.0,
2654_60,2654,14120,In the tens place add the nine and the seven.,0.0,
2269_187,2269,12044,I forget how to do the first part.,0.0,
13_54,13,11057,"You find all the areas, like this part, this part, this part and this part and this part and you add them up together.",0.0,
75_113,75,11017,"I would say – let's say you know [inaudible], and if you already know how to multiply that, do you have to [inaudible] that part?",0.0,
755_11,755,11031,"What else do I see?  I see that it’s three ways to define 374 divided by 12 in three different ways and I noticed that the last one, it might not look like the same thing, but it is the same thing.  It’s just in the opposite way of the [Inaudible].",0.0,
2987_115,2987,11054,Because if half the class is missing [inaudible].,1.0,
672_60,672,14096,Put a decimal behind the four and a zero and then bring the decimal up.,0.0,
2469_198,2469,11047,Because if 1 take away 17 equals 16 and –,1.0,
2199_77,2199,11025,"5/6.  Can I move 3/6, 4/6, and then I’m going to have 1/6 over?",0.0,
893_17,893,14087,"So this one was right, too?  No, this is wrong.",0.0,
783_91,783,14020,"Mr. C, do we have to put the 0?",0.0,
2928_379,2928,11020,"Teacher M, will I be with a partner?",0.0,
2299_66,2299,11067,I thought it was 12.  I had 12 and four extra books.  It's 14 books in a box.,0.0,
36_358,36,12006,"Um, yes.  Do you know the thing that happened on Friday where –",0.0,
2755_140,2755,11072,Half of 24 is – how do you [inaudible].,0.0,
826_238,826,14029,Is the height 4?  Is the height 4?,0.0,
935_93,935,13054,What about this?  You put a zero right there.,0.0,
1078_187,1078,13053,"For the symbol, could you fill in the boxes or do you want us to do an X?",0.0,
4426_149,4426,14109,"Well, what happened was we accidently put white rhombuses but we weren't supposed to –",0.0,
731_27,731,12034,[Inaudible] and when we get one we're going to put Xs.,0.0,
57_101,57,11007,"1, 2, 3, 4, 5, 6.  1, 2, 3, 4, 5, 6.  1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16.   1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12.",0.0,
2400_615,2400,12013,"[Inaudible] the edge right here?  So, you see these three? These three.  You do the same thing.  These three.  Then you have [inaudible].",0.0,
450_233,450,11020,Because this is this color and this is this [Inaudible].,0.0,
1152_83,1152,13015,A number is in front of the X.,0.0,
2722_73,2722,14080,"Ms. R, since she goes to math tutoring, does she get to go to the lunch bunch?",0.0,
4683_382,4683,14054,"Our first one was 30, our second one was [inaudible], and now we’re [inaudible].",0.0,
4663_488,4663,14136,"No, no, no, no.  I didn’t know what the whole concept of the game was.  Like, “No, no.  Keep tapping it.  Keep tapping it.”  I was – I just tapped it once, and the number went through.  [Inaudible] like it.",0.0,
2761_161,2761,11038,"That can be six.  No, 1, 2, 3—",0.0,
2390_53,2390,11055,"No, wait.  I think she put three oh five.",0.0,
2299_110,2299,11067,That he has – he wants to run 10 miles in 14 days.,0.0,
834_183,834,14102,There's like a small little [inaudible] and I thought maybe they wanted to do your own.,0.0,
